SOURCE: ISic000655-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Ni  K  4.403947e-01  2.40e+01  7.798e-08  
Cu  K  2.585070e+02  2.39e+01  4.369e-05  
Zn  K  1.759503e+02  2.24e+01  2.929e-05  
As  K  1.704056e+02  3.48e+01  3.112e-05  
Rb  K  1.799659e+02  6.57e+01  7.362e-05  
Sr  K  7.559531e+03  2.18e+02  0.004361  
Y  K  4.978166e+01  8.49e+01  5.045e-05  
Zr  K  6.888153e+05  7.56e+05  1.3  
Rh  L  3.660439e+00  8.27e+01  6.923e-06  
Pd  L  6.360064e+02  1.01e+02  0.0008639  

SOURCE: ISic000656-t-f.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.769594e+02  3.64e+01  0.009359  
P  K  3.567191e+01  4.89e+01  0.0003548  
S  K  8.001697e+01  4.09e+01  0.0002428  
Cl  K  2.361002e+01  5.18e+01  3.632e-05  
Ar  K  7.003519e+02  6.97e+01  0.0006408  
K  K  8.610089e+02  5.62e+01  0.0004  
Ca  K  2.578875e+05  5.13e+02  0.1094  
Sc  K  1.284904e+02  1.06e+02  0.0001004  
Ti  K  1.880997e+02  2.68e+01  0.0001028  
V  K  3.498727e+00  1.67e+01  1.511e-06  
Cr  K  7.190359e+01  1.71e+01  2.294e-05  
Mn  K  6.906589e+01  1.74e+01  1.847e-05  
Fe  K  3.261700e+03  6.05e+01  0.0007264  
Co  K  8.982515e+00  1.85e+01  1.777e-06  
Ni  K  1.363710e+01  2.50e+01  2.321e-06  
Cu  K  2.858397e+02  2.43e+01  4.643e-05  
Zn  K  1.764025e+02  2.22e+01  2.821e-05  
As  K  1.883051e+02  3.41e+01  3.303e-05  
Rb  K  3.901870e+02  6.63e+01  0.0001532  
Sr  K  6.352921e+03  1.87e+02  0.003518  
Y  K  7.501909e+01  8.28e+01  7.299e-05  
Zr  K  9.825054e+03  6.47e+05  0.0178  
Rh  L  1.036455e+02  8.88e+01  0.0002068  
Pd  L  3.247886e+02  1.03e+02  0.0004649  

SOURCE: ISic000699-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  5.467952e+01  3.35e+01  0.002862  
P  K  8.063009e+01  4.94e+01  0.0007354  
S  K  1.276811e+02  4.26e+01  0.0003578  
Cl  K  8.835658e+01  5.37e+01  0.0001259  
Ar  K  5.550636e+02  6.91e+01  0.0004731  
K  K  5.887698e+02  5.33e+01  0.0002561  
Ca  K  2.666040e+05  5.21e+02  0.1124  
Sc  K  8.126462e+01  1.02e+02  6.714e-05  
Ti  K  3.637794e+01  2.19e+01  2.103e-05  
V  K  3.529928e+01  1.62e+01  1.613e-05  
Cr  K  6.211366e+01  1.66e+01  2.097e-05  
Mn  K  5.176944e+01  1.64e+01  1.463e-05  
Fe  K  4.765944e+02  2.66e+01  0.0001121  
Co  K  3.064607e+01  1.45e+01  6.401e-06  
Ni  K  6.752317e+01  2.47e+01  1.208e-05  
Cu  K  2.673207e+02  2.30e+01  4.565e-05  
Zn  K  1.352550e+02  2.12e+01  2.275e-05  
As  K  3.264896e+02  3.69e+01  6.024e-05  
Rb  K  2.304567e+02  6.41e+01  9.525e-05  
Sr  K  8.203376e+03  2.49e+02  0.004781  
Y  K  4.238648e+01  8.61e+01  4.34e-05  
Zr  K  1.928957e+06  9.24e+05  3.678  
Rh  L  9.782208e+01  8.85e+01  0.0001815  
Pd  L  5.925960e+02  1.05e+02  0.00079  

SOURCE: ISic000699-t-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  6.691732e+01  3.36e+01  0.003508  
P  K  7.381759e-01  4.88e+01  6.793e-06  
S  K  1.530755e+02  4.15e+01  0.000428  
Cl  K  4.406757e+01  5.10e+01  6.264e-05  
Ar  K  7.304444e+02  6.93e+01  0.0006213  
K  K  8.780646e+02  5.63e+01  0.0003815  
Ca  K  2.614395e+05  5.46e+02  0.1103  
Sc  K  2.683452e+01  1.05e+02  2.217e-05  
Ti  K  4.335154e+01  2.27e+01  2.505e-05  
V  K  4.119253e+01  1.64e+01  1.882e-05  
Cr  K  7.298090e+01  1.68e+01  2.463e-05  
Mn  K  9.888371e+01  1.76e+01  2.796e-05  
Fe  K  1.000615e+03  3.63e+01  0.0002355  
Co  K  7.835698e-01  1.59e+01  1.638e-07  
Ni  K  4.943415e+01  2.50e+01  8.86e-06  
Cu  K  3.385075e+02  2.48e+01  5.791e-05  
Zn  K  2.618257e+02  2.41e+01  4.412e-05  
As  K  3.303131e+02  3.74e+01  6.105e-05  
Rb  K  2.393106e+02  6.62e+01  9.909e-05  
Sr  K  8.517153e+03  1.73e+02  0.004973  
Y  K  1.789933e+02  8.32e+01  0.0001836  
Zr  K  5.413597e+03  6.09e+05  0.01034  
Rh  L  2.106208e+00  8.49e+01  3.9e-06  
Pd  L  4.894249e+02  1.02e+02  0.0006512  

SOURCE: ISic000699-t-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  3.038477e+01  3.33e+01  0.00159  
P  K  4.684738e+01  4.97e+01  0.0004197  
S  K  1.417240e+02  4.25e+01  0.000388  
Cl  K  8.187086e+01  5.36e+01  0.0001141  
Ar  K  5.665020e+02  6.88e+01  0.000473  
