SOURCE: ISic000655-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Rb  K  5.657059e+02  7.34e+01  8.776e-05  
Sr  K  6.862649e+03  1.21e+02  0.0009806  
Y  K  3.646933e+02  8.58e+01  4.89e-05  
Zr  K  6.956531e+02  1.00e+02  8.948e-05  
Rh  K  9.857942e+03  3.72e+03  0.002146  
Rh  L  2.876903e+02  8.18e+01  0.003967  
Pd  K  7.237544e+03  5.38e+02  0.001723  
Pd  L  7.399259e+02  9.70e+01  0.008005  
Sn  K  1.314578e+03  1.04e+02  0.0005584  
Ba  L  5.827984e+01  4.55e+01  6.729e-05  
Au  L  3.464962e+02  5.46e+01  0.0001101  
Hg  L  2.823893e+02  5.80e+01  8.285e-05  
Pb  L  6.333230e+02  1.21e+02  0.000162  

SOURCE: ISic000699-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  2.669410e+02  4.07e+01  0.01316  
Cl  K  2.736820e+02  4.99e+01  0.006121  
Ar  K  7.607297e+02  6.64e+01  0.008587  
K  K  1.109007e+03  5.32e+01  0.005897  
Ca  K  2.679014e+05  5.21e+02  0.7384  
Sc  K  4.065315e+02  1.05e+02  0.0006711  
Ti  K  5.160435e+01  2.64e+01  5.055e-05  
V  K  1.126613e+01  1.98e+01  6.845e-06  
Cr  K  7.822933e+01  1.74e+01  2.937e-05  
Mn  K  6.705658e+01  1.73e+01  1.669e-05  
Fe  K  5.195931e+02  2.77e+01  8.558e-05  
Co  K  3.479411e+01  1.55e+01  4.085e-06  
Ni  K  7.030352e+01  2.81e+01  1.035e-05  
Cu  K  2.796385e+02  2.43e+01  5.116e-05  
Zn  K  9.565318e+01  2.10e+01  1.491e-05  
As  K  1.634778e+02  7.13e+01  4.736e-05  
Rb  K  3.791664e+02  7.19e+01  5.852e-05  
Sr  K  9.239431e+03  1.34e+02  0.001313  
Y  K  4.827973e+02  8.75e+01  6.439e-05  
Zr  K  5.284791e+02  1.02e+02  6.761e-05  
Rh  K  1.514944e+04  3.77e+03  0.00328  
Rh  L  4.813420e+01  8.11e+01  0.0006588  
Pd  K  9.201329e+03  5.43e+02  0.002178  
Pd  L  1.030879e+03  9.86e+01  0.01107  
Sn  K  1.190235e+03  1.04e+02  0.0005027  
Ba  L  7.987290e+01  4.28e+01  9.141e-05  
Au  L  1.919822e+02  5.36e+01  6.084e-05  
Hg  L  4.350310e+02  6.02e+01  0.000127  
Pb  L  1.293555e+03  1.27e+02  0.0003298  

SOURCE: ISic000699-t-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  2.364432e+02  3.97e+01  0.0119  
Cl  K  1.900866e+02  4.74e+01  0.004342  
Ar  K  9.337308e+02  6.64e+01  0.01077  
K  K  1.397416e+03  5.60e+01  0.007592  
Ca  K  2.629436e+05  5.16e+02  0.7406  
Sc  K  2.994560e+02  1.07e+02  0.0005052  
Ti  K  4.390205e+01  2.70e+01  4.395e-05  
V  K  8.573587e+00  2.02e+01  5.323e-06  
Cr  K  7.864628e+01  1.74e+01  3.016e-05  
Mn  K  9.552342e+01  1.84e+01  2.429e-05  
Fe  K  1.031904e+03  3.72e+01  0.0001736  
Co  K  4.904414e+00  1.70e+01  5.876e-07  
Ni  K  4.206176e+01  2.72e+01  5.49e-06  
Cu  K  3.552315e+02  2.58e+01  6.52e-05  
Zn  K  2.353289e+02  2.38e+01  3.697e-05  
As  K  1.724072e+02  7.08e+01  5.051e-05  
Rb  K  3.728749e+02  7.25e+01  5.827e-05  
Sr  K  9.005389e+03  1.32e+02  0.001296  
Y  K  4.441509e+02  8.56e+01  6.001e-05  
Zr  K  8.823948e+02  1.02e+02  0.0001144  
Rh  K  1.516236e+04  3.75e+03  0.003327  
Rh  L  8.204357e+01  7.77e+01  0.001143  
Pd  K  9.666544e+03  5.42e+02  0.002319  
Pd  L  9.016349e+02  9.51e+01  0.009858  
Sn  K  9.811545e+02  1.03e+02  0.0004202  
