SOURCE: MK-ISic000065-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Sc  K  3.266086e+02  2.55e+02  0.0002327  
Ti  K  2.465990e+03  1.03e+02  0.001227  
V  K  3.334065e+01  8.18e+01  1.309e-05  
Cr  K  7.028929e+03  1.24e+02  0.002038  
Mn  K  4.573367e+02  9.76e+01  0.0001112  
Fe  K  2.545912e+04  1.99e+02  0.005156  
Co  K  9.783625e+02  1.06e+02  0.0001759  
Ni  K  8.414233e+02  1.36e+02  0.0001306  
Cu  K  4.563889e+02  8.74e+01  6.757e-05  
Zn  K  8.920696e+02  9.15e+01  0.00013  
As  K  3.663605e+02  8.32e+01  5.846e-05  
Rb  K  2.123560e+02  5.21e+01  7.581e-05  
Sr  K  2.956666e+01  4.07e+01  1.488e-05  
Y  K  4.386619e+01  1.35e+01  3.878e-05  
Zr  K  1.649140e+05  1.67e+05  0.2715  
Rh  L  6.532675e+04  5.09e+02  0.1528  
Pd  L  1.603995e+03  4.79e+02  0.002681  

SOURCE: MK-ISic001764-6.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  3.153010e+03  8.33e+01  0.1782  
P  K  1.328144e+03  1.20e+02  0.01654  
S  K  3.966002e+04  2.28e+02  0.1532  
Cl  K  3.690408e+03  2.21e+02  0.007171  
Ar  K  1.652210e+03  2.31e+02  0.001879  
K  K  7.380493e+02  1.22e+02  0.0004191  
Ca  K  1.433837e+06  1.22e+03  0.6482  
Sc  K  9.861158e+00  3.10e+02  6.991e-06  
Ti  K  1.344530e+03  9.11e+01  0.000665  
V  K  2.780106e+02  7.88e+01  0.0001084  
Cr  K  1.468239e+02  8.17e+01  4.224e-05  
Mn  K  1.112849e+03  9.89e+01  0.000268  
Fe  K  2.076065e+04  1.86e+02  0.004158  
Co  K  1.096650e+03  1.15e+02  0.0001948  
Ni  K  1.513479e+03  1.80e+02  0.0002309  
Cu  K  3.620544e+02  9.86e+01  5.267e-05  
Zn  K  9.435843e+02  9.99e+01  0.000135  
As  K  6.131448e+02  9.62e+01  9.602e-05  
Rb  K  1.658653e+02  6.20e+01  5.806e-05  
Sr  K  1.041520e+02  5.04e+01  5.139e-05  
Y  K  9.439891e-01  1.92e+01  8.181e-07  
Zr  K  3.033922e+04  1.74e+05  0.04895  
Rh  L  4.079543e+04  4.46e+02  0.1018  
Pd  L  5.147343e+01  4.46e+02  9.165e-05  

SOURCE: MK-ISic001794-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  2.039134e+03  7.43e+01  0.1135  
P  K  1.398180e+00  1.07e+02  1.624e-05  
S  K  4.354034e+03  1.17e+02  0.01564  
Cl  K  3.280513e+03  2.38e+02  0.005947  
Ar  K  5.385757e+02  2.28e+02  0.0005748  
K  K  2.361865e+03  1.30e+02  0.001266  
Ca  K  1.303440e+06  1.16e+03  0.5831  
Sc  K  5.093991e+01  2.99e+02  3.794e-05  
Ti  K  1.176271e+03  9.61e+01  0.0006117  
V  K  7.682917e+01  8.25e+01  3.153e-05  
Cr  K  7.481927e+03  1.27e+02  0.002266  
Mn  K  4.435857e+02  9.57e+01  0.0001124  
Fe  K  7.477425e+03  1.34e+02  0.001576  
Co  K  1.145256e+03  1.03e+02  0.0002141  
Ni  K  8.252146e+02  1.54e+02  0.0001322  
Cu  K  1.623342e+02  8.96e+01  2.48e-05  
Zn  K  1.052261e+03  9.58e+01  0.0001582  
As  K  7.899046e+02  9.17e+01  0.00013  
Rb  K  1.056852e+02  5.67e+01  3.891e-05  
Sr  K  3.828725e+01  4.35e+01  1.987e-05  
Y  K  1.585764e-01  1.53e+01  1.446e-07  
Zr  K  1.607803e+05  1.79e+05  0.2729  
Rh  L  5.810863e+04  4.93e+02  0.1358  
Pd  L  5.532002e+00  4.62e+02  9.24e-06  

SOURCE: MK-ISic001794-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  2.035003e+03  7.35e+01  0.113  
P  K  9.633643e+02  1.02e+02  0.01128  
S  K  4.503661e+03  1.17e+02  0.01601  
Cl  K  2.833997e+03  2.31e+02  0.005081  
Ar  K  1.334172e+03  2.30e+02  0.001408  
K  K  2.912957e+03  1.33e+02  0.001545  
Ca  K  1.230773e+06  1.13e+03  0.5474  
Sc  K  1.793203e+03  2.89e+02  0.001333  
Ti  K  2.277821e+03  9.98e+01  0.001183  
V  K  1.504115e+01  8.10e+01  6.165e-06  
Cr  K  6.981473e+03  1.25e+02  0.002113  
Mn  K  5.405842e+02  9.90e+01  0.000137  
Fe  K  1.223227e+04  1.55e+02  0.002578  
Co  K  1.263546e+03  1.07e+02  0.0002363  
Ni  K  9.598795e+02  1.47e+02  0.0001541  
Cu  K  5.239247e+02  9.18e+01  8.02e-05  
Zn  K  1.957432e+03  1.00e+02  0.0002949  
As  K  5.327181e+02  8.89e+01  8.789e-05  
Rb  K  2.242993e+02  5.67e+01  8.278e-05  
Sr  K  2.216284e+01  4.49e+01  1.153e-05  
Y  K  4.671890e+01  1.52e+01  4.27e-05  
Zr  K  4.140393e+05  1.90e+05  0.7045  
Rh  L  5.926763e+04  4.89e+02  0.137  
Pd  L  6.867568e+02  4.60e+02  0.001135  

SOURCE: MK-ISic001794-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  2.081984e+03  7.56e+01  0.1158  
P  K  5.449363e-01  1.05e+02  6.363e-06  
S  K  5.607654e+03  1.24e+02  0.02038  
Cl  K  3.423742e+03  2.43e+02  0.006275  
Ar  K  4.445120e+02  2.34e+02  0.0004792  
K  K  2.747771e+03  1.33e+02  0.001487  
Ca  K  1.281761e+06  1.15e+03  0.5737  
Sc  K  3.721771e+01  2.99e+02  2.739e-05  
Ti  K  1.586572e+03  9.78e+01  0.0008152  
V  K  3.321386e+02  8.24e+01  0.0001347  
Cr  K  6.662384e+03  1.22e+02  0.001994  
Mn  K  1.542624e+03  1.03e+02  0.0003863  
Fe  K  9.553909e+03  1.44e+02  0.00199  
Co  K  1.875280e+03  1.08e+02  0.0003464  
Ni  K  1.072836e+03  1.51e+02  0.0001699  
Cu  K  3.681903e+02  9.00e+01  5.561e-05  
Zn  K  1.573650e+03  9.67e+01  0.0002339  
As  K  4.167823e+02  8.72e+01  6.782e-05  
Rb  K  8.973001e+01  5.54e+01  3.265e-05  
Sr  K  7.090469e+01  4.42e+01  3.637e-05  
Y  K  1.617666e+00  1.39e+01  1.457e-06  
Zr  K  3.671528e+04  1.68e+05  0.06159  
Rh  L  5.932869e+04  5.06e+02  0.1401  
Pd  L  6.415186e+00  4.74e+02  1.083e-05  

SOURCE: MK-ISic001794-d.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  2.215869e+03  7.44e+01  0.1232  
P  K  3.751605e-01  9.77e+01  4.511e-06  
S  K  5.675860e+03  1.21e+02  0.02075  
Cl  K  3.783451e+03  2.25e+02  0.006966  
Ar  K  8.880439e+02  2.36e+02  0.0009602  
K  K  2.229166e+03  1.28e+02  0.001208  
Ca  K  1.177595e+06  1.11e+03  0.5236  
Sc  K  1.366247e+01  2.75e+02  9.888e-06  
Ti  K  1.517056e+03  9.61e+01  0.0007664  
V  K  3.883028e+02  8.52e+01  0.0001548  
Cr  K  6.869356e+03  1.25e+02  0.00202  
Mn  K  2.012728e+03  1.06e+02  0.0004955  
Fe  K  1.551002e+04  1.66e+02  0.003176  
Co  K  8.243461e+02  1.05e+02  0.0001497  
Ni  K  1.340360e+03  1.48e+02  0.0002091  
Cu  K  4.389231e+02  9.28e+01  6.528e-05  
Zn  K  2.915391e+03  1.08e+02  0.0004267  
As  K  4.955275e+03  1.16e+02  0.0007939  
Rb  K  1.000017e+02  5.54e+01  3.583e-05  
Sr  K  5.525790e+00  4.36e+01  2.791e-06  
Y  K  9.714097e-01  1.50e+01  8.618e-07  
Zr  K  1.814485e+05  1.82e+05  0.2997  
Rh  L  5.893439e+04  4.83e+02  0.1397  
Pd  L  1.178267e+01  4.58e+02  1.994e-05  

SOURCE: MK-ISic001796-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.517543e+03  6.04e+01  0.08114  
P  K  2.135490e-01  6.72e+01  2.797e-06  
S  K  4.714552e+03  1.01e+02  0.01918  
Cl  K  3.887796e+03  2.66e+02  0.007916  
Ar  K  1.169746e+03  2.23e+02  0.001379  
K  K  1.974653e+01  9.00e+01  1.149e-05  
Ca  K  3.811896e+05  6.37e+02  0.1627  
Sc  K  2.366603e+02  1.88e+02  0.0001394  
Ti  K  1.256148e+03  8.71e+01  0.0005151  
V  K  1.145103e-01  7.47e+01  3.696e-08  
Cr  K  7.251184e+03  1.22e+02  0.001725  
Mn  K  3.184366e+02  8.87e+01  6.333e-05  
Fe  K  6.021866e+03  1.24e+02  0.0009946  
Co  K  4.014762e+02  8.50e+01  5.874e-05  
Ni  K  3.271496e+02  1.15e+02  4.105e-05  
Cu  K  3.832977e+02  7.38e+01  4.581e-05  
Zn  K  1.044680e+03  7.82e+01  0.0001227  
As  K  2.732652e+02  6.49e+01  3.506e-05  
Rb  K  1.111386e+02  3.77e+01  3.181e-05  
Sr  K  3.065701e+01  2.90e+01  1.237e-05  
Y  K  5.703731e-01  1.03e+01  4.04e-07  
Zr  K  3.445476e+04  1.22e+05  0.04543  
Rh  L  6.429924e+04  5.31e+02  0.1671  
Pd  L  1.935422e+00  4.59e+02  3.575e-06  

SOURCE: MK-ISic001796-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.606390e+03  6.90e+01  0.08887  
P  K  1.360879e-01  9.40e+01  1.562e-06  
S  K  3.343813e+03  1.08e+02  0.01165  
Cl  K  4.126636e+03  2.38e+02  0.007257  
Ar  K  5.628309e+02  2.37e+02  0.0005837  
K  K  4.422347e+03  1.38e+02  0.00231  
Ca  K  1.061404e+06  1.05e+03  0.4694  
Sc  K  1.145369e+01  2.72e+02  8.532e-06  
Ti  K  2.621045e+03  1.05e+02  0.001364  
V  K  7.632310e-01  8.27e+01  3.136e-07  
Cr  K  7.243141e+03  1.27e+02  0.002199  
Mn  K  7.558362e+02  1.01e+02  0.0001925  
Fe  K  2.493271e+04  1.98e+02  0.005289  
Co  K  1.674358e+03  1.12e+02  0.0003154  
Ni  K  4.570011e+02  1.42e+02  7.43e-05  
Cu  K  1.573580e+02  8.95e+01  2.441e-05  
Zn  K  2.024376e+03  1.01e+02  0.0003091  
As  K  4.178687e+02  8.52e+01  6.99e-05  
Rb  K  6.555360e+01  5.21e+01  2.454e-05  
Sr  K  7.020934e+01  3.99e+01  3.706e-05  
Y  K  5.149211e-01  1.31e+01  4.774e-07  
Zr  K  1.423798e+05  1.65e+05  0.2458  
Rh  L  6.210369e+04  5.07e+02  0.1409  
Pd  L  2.257972e+01  4.77e+02  3.666e-05  

SOURCE: MK-ISic001796-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.543898e+03  6.45e+01  0.08411  
P  K  7.520929e+02  8.08e+01  0.008949  
S  K  3.105449e+03  1.01e+02  0.0115  
Cl  K  4.157905e+03  2.32e+02  0.007748  
Ar  K  1.489656e+03  2.24e+02  0.001626  
K  K  2.700753e+03  1.24e+02  0.001474  
Ca  K  7.278252e+05  8.74e+02  0.3174  
Sc  K  3.701337e+01  2.37e+02  2.522e-05  
Ti  K  1.979377e+03  9.97e+01  0.0009411  
V  K  2.243857e+02  8.03e+01  8.415e-05  
Cr  K  7.143412e+03  1.26e+02  0.001978  
Mn  K  5.460332e+02  9.80e+01  0.0001268  
Fe  K  2.231809e+04  1.89e+02  0.004316  
Co  K  5.227239e+02  1.02e+02  8.974e-05  
Ni  K  8.960016e+02  1.37e+02  0.0001329  
Cu  K  3.250785e+02  8.48e+01  4.597e-05  
Zn  K  1.916131e+03  9.66e+01  0.0002666  
As  K  6.175835e+02  8.32e+01  9.406e-05  
Rb  K  1.555671e+02  5.02e+01  5.299e-05  
Sr  K  6.114441e+01  3.80e+01  2.936e-05  
Y  K  2.471336e+01  1.32e+01  2.084e-05  
Zr  K  1.083397e+05  1.54e+05  0.1701  
Rh  L  6.271075e+04  4.91e+02  0.1502  
Pd  L  1.802848e+03  4.52e+02  0.003082  

SOURCE: MK-ISic001796-d.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.535869e+03  6.64e+01  0.08524  
P  K  4.674917e+02  8.53e+01  0.005614  
S  K  5.334423e+03  1.13e+02  0.01943  
Cl  K  4.535653e+03  2.25e+02  0.008316  
Ar  K  1.694721e+03  2.32e+02  0.001822  
K  K  2.695840e+03  1.23e+02  0.001452  
Ca  K  7.583023e+05  8.91e+02  0.3299  
Sc  K  3.148581e+01  2.33e+02  2.172e-05  
Ti  K  2.385245e+03  1.01e+02  0.001149  
V  K  5.012790e+01  8.35e+01  1.905e-05  
Cr  K  7.049494e+03  1.26e+02  0.001981  
Mn  K  8.029850e+02  1.02e+02  0.0001906  
Fe  K  6.685291e+04  2.92e+02  0.01327  
Co  K  4.638382e+02  1.15e+02  8.203e-05  
Ni  K  4.021838e+02  1.31e+02  6.269e-05  
Cu  K  1.937323e+02  8.86e+01  2.882e-05  
Zn  K  2.601720e+03  1.03e+02  0.000381  
As  K  2.805268e+03  9.98e+01  0.0004504  
Rb  K  2.276319e+02  5.12e+01  8.185e-05  
Sr  K  6.546819e+01  3.92e+01  3.32e-05  
Y  K  4.926910e+01  1.18e+01  4.389e-05  
Zr  K  1.930055e+05  1.57e+05  0.3202  
Rh  L  6.404862e+04  4.91e+02  0.151  
Pd  L  2.723446e+03  4.64e+02  0.004585  

SOURCE: MK-ISic001796-e.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.491843e+03  6.90e+01  0.08332  
P  K  3.802967e-01  9.58e+01  4.329e-06  
S  K  8.766270e+03  1.34e+02  0.03088  
Cl  K  3.546520e+03  2.25e+02  0.006305  
Ar  K  4.775763e+02  2.35e+02  0.0005005  
K  K  1.933385e+03  1.26e+02  0.001019  
Ca  K  1.103257e+06  1.07e+03  0.4883  
Sc  K  2.422409e+01  2.68e+02  1.797e-05  
Ti  K  1.716937e+03  9.85e+01  0.0008896  
V  K  2.238843e+02  8.43e+01  9.159e-05  
Cr  K  7.170386e+03  1.26e+02  0.002167  
Mn  K  6.201378e+02  9.94e+01  0.0001578  
Fe  K  5.514341e+04  2.67e+02  0.01171  
Co  K  8.817549e+02  1.14e+02  0.0001666  
Ni  K  2.841076e+02  1.39e+02  4.68e-05  
Cu  K  3.522994e+02  8.86e+01  5.537e-05  
Zn  K  2.281746e+03  1.00e+02  0.0003531  
As  K  2.287632e+03  9.83e+01  0.0003881  
Rb  K  8.191555e+01  5.41e+01  3.112e-05  
Sr  K  6.796807e+01  4.15e+01  3.641e-05  
Y  K  7.237029e-03  1.20e+01  6.811e-09  
Zr  K  1.941977e+03  1.69e+05  0.003403  
Rh  L  6.212885e+04  4.94e+02  0.1425  
Pd  L  2.371080e+01  4.73e+02  3.889e-05  

SOURCE: MK-ISic001796-f.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.496435e+03  6.93e+01  0.08288  
P  K  1.229266e+03  9.82e+01  0.01373  
S  K  5.116197e+03  1.20e+02  0.01736  
Cl  K  3.464558e+03  2.34e+02  0.005939  
Ar  K  8.207656e+02  2.37e+02  0.0008317  
K  K  2.750236e+03  1.32e+02  0.001406  
Ca  K  1.203357e+06  1.18e+03  0.5332  
Sc  K  9.480470e+02  2.90e+02  0.0007313  
Ti  K  2.185173e+03  1.00e+02  0.001178  
V  K  3.276903e+02  8.30e+01  0.0001395  
Cr  K  7.222866e+03  1.26e+02  0.002272  
Mn  K  7.475278e+02  9.97e+01  0.000197  
Fe  K  1.486978e+04  1.65e+02  0.003262  
Co  K  9.140149e+02  1.04e+02  0.000178  
Ni  K  9.483561e+02  1.47e+02  0.0001588  
Cu  K  3.613283e+02  8.93e+01  5.77e-05  
Zn  K  8.133915e+02  9.31e+01  0.0001279  
As  K  9.392730e+02  8.95e+01  0.0001618  
Rb  K  2.476845e+02  5.52e+01  9.549e-05  
Sr  K  5.057855e+01  4.33e+01  2.749e-05  
Y  K  6.453473e+01  1.42e+01  6.162e-05  
Zr  K  4.968710e+05  1.81e+05  0.8833  
Rh  L  6.139578e+04  5.05e+02  0.136  
Pd  L  8.865544e+02  4.79e+02  0.001406  

SOURCE: MK-ISic001802-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.344109e+03  6.83e+01  0.07412  
P  K  1.416479e+03  9.14e+01  0.01559  
S  K  4.919688e+03  1.18e+02  0.01644  
Cl  K  3.637739e+03  2.29e+02  0.006145  
Ar  K  1.190405e+03  2.35e+02  0.00119  
K  K  2.189543e+03  1.27e+02  0.001105  
Ca  K  1.169438e+06  1.11e+03  0.5165  
Sc  K  2.263644e+02  2.77e+02  0.0001762  
Ti  K  1.453130e+03  9.71e+01  0.0007905  
V  K  4.959872e+01  7.85e+01  2.131e-05  
Cr  K  7.046384e+03  1.23e+02  0.002236  
Mn  K  1.044944e+03  9.96e+01  0.0002777  
Fe  K  9.546841e+03  1.43e+02  0.002111  
Co  K  7.929716e+02  9.91e+01  0.0001556  
Ni  K  2.391546e+03  1.57e+02  0.0004029  
Cu  K  4.680510e+02  8.89e+01  7.522e-05  
Zn  K  7.357327e+02  8.98e+01  0.0001164  
As  K  6.089791e+02  8.54e+01  0.0001056  
Rb  K  1.627077e+02  5.32e+01  6.313e-05  
Sr  K  8.260263e+00  4.16e+01  4.519e-06  
Y  K  4.445912e+01  1.44e+01  4.272e-05  
Zr  K  3.805723e+05  1.67e+05  0.6809  
Rh  L  6.108204e+04  5.04e+02  0.1334  
Pd  L  8.325773e+02  4.74e+02  0.001302  

SOURCE: MK-ISic001802-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.487006e+03  6.57e+01  0.0811  
P  K  2.296035e-01  8.62e+01  2.675e-06  
S  K  5.931483e+03  1.17e+02  0.02097  
Cl  K  3.246035e+03  2.36e+02  0.005784  
Ar  K  9.889310e+02  2.28e+02  0.001036  
K  K  2.081162e+03  1.20e+02  0.001095  
Ca  K  8.219515e+05  9.26e+02  0.358  
Sc  K  1.937350e+01  2.46e+02  1.388e-05  
Ti  K  1.483404e+03  9.41e+01  0.0007419  
V  K  1.471484e+00  7.79e+01  5.808e-07  
Cr  K  7.226778e+03  1.24e+02  0.002106  
Mn  K  5.203194e+02  9.54e+01  0.0001271  
Fe  K  1.556136e+04  1.66e+02  0.003164  
Co  K  5.819696e+02  9.86e+01  0.000105  
Ni  K  5.174350e+02  1.30e+02  8.041e-05  
Cu  K  1.655373e+02  8.36e+01  2.453e-05  
Zn  K  1.211997e+03  9.13e+01  0.0001768  
As  K  3.589650e+02  7.98e+01  5.734e-05  
Rb  K  1.131384e+02  4.96e+01  4.042e-05  
Sr  K  4.063822e+01  3.83e+01  2.047e-05  
Y  K  8.226681e-01  1.32e+01  7.279e-07  
Zr  K  8.307422e+04  1.63e+05  0.1369  
Rh  L  6.313173e+04  5.03e+02  0.1449  
Pd  L  1.954995e+01  4.63e+02  3.206e-05  

SOURCE: MK-ISic001802-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.747584e+03  6.49e+01  0.09488  
P  K  6.055651e+02  7.97e+01  0.007445  
S  K  5.059051e+03  1.10e+02  0.01887  
Cl  K  4.209639e+03  2.40e+02  0.00789  
Ar  K  1.586044e+03  2.32e+02  0.001738  
K  K  2.255317e+03  1.18e+02  0.001234  
Ca  K  6.873307e+05  8.71e+02  0.2978  
Sc  K  6.484203e+02  2.35e+02  0.0004343  
Ti  K  2.582676e+03  1.00e+02  0.001207  
V  K  1.124912e+02  7.86e+01  4.146e-05  
Cr  K  7.160199e+03  1.24e+02  0.001949  
Mn  K  2.210960e+02  9.28e+01  5.041e-05  
Fe  K  1.336335e+04  1.58e+02  0.002534  
Co  K  7.358984e+02  9.72e+01  0.0001238  
Ni  K  5.100376e+02  1.27e+02  7.382e-05  
Cu  K  6.005039e+02  8.71e+01  8.285e-05  
Zn  K  6.339197e+02  8.59e+01  8.605e-05  
As  K  4.417088e+02  7.91e+01  6.56e-05  
Rb  K  2.723447e+02  4.92e+01  9.041e-05  
Sr  K  2.898676e+01  3.68e+01  1.356e-05  
Y  K  6.893654e+01  1.26e+01  5.666e-05  
Zr  K  5.152736e+05  1.58e+05  0.7885  
Rh  L  6.445822e+04  5.09e+02  0.1551  
Pd  L  1.663766e+03  4.69e+02  0.002856  

SOURCE: MK-ISic001803-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.519379e+03  6.36e+01  0.08268  
P  K  2.539519e-01  7.97e+01  2.996e-06  
S  K  3.586005e+03  1.02e+02  0.01284  
Cl  K  3.867971e+03  2.34e+02  0.006974  
Ar  K  9.906470e+01  2.25e+02  0.0001049  
K  K  1.284583e+03  1.12e+02  0.0006815  
Ca  K  7.642227e+05  9.09e+02  0.332  
Sc  K  1.421087e+03  2.45e+02  0.001003  
Ti  K  2.071996e+03  9.84e+01  0.001021  
V  K  6.315389e-01  7.89e+01  2.456e-07  
Cr  K  8.188078e+03  1.29e+02  0.002352  
Mn  K  1.468477e+03  1.05e+02  0.0003532  
Fe  K  1.024948e+04  1.49e+02  0.002051  
Co  K  2.279317e+03  1.10e+02  0.0004046  
Ni  K  8.078605e+02  1.62e+02  0.0001232  
Cu  K  3.501089e+02  9.47e+01  5.091e-05  
Zn  K  1.259275e+03  1.02e+02  0.0001802  
As  K  1.342634e+03  9.86e+01  0.0002103  
Rb  K  1.472608e+02  6.17e+01  5.159e-05  
Sr  K  5.107909e+01  4.59e+01  2.523e-05  
Y  K  1.564190e-01  1.63e+01  1.357e-07  
Zr  K  6.332413e+04  1.68e+05  0.1023  
Rh  L  6.121858e+04  4.96e+02  0.142  
Pd  L  5.935877e+02  4.61e+02  0.0009837  

SOURCE: MK-ISic001803-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.541482e+03  6.52e+01  0.08396  
P  K  7.651805e-01  8.34e+01  9.093e-06  
S  K  3.750892e+03  1.03e+02  0.01352  
Cl  K  3.606454e+03  2.40e+02  0.006546  
Ar  K  2.905902e+02  2.26e+02  0.0003095  
K  K  1.543241e+03  1.14e+02  0.0008233  
Ca  K  7.548413e+05  8.96e+02  0.3281  
Sc  K  6.247547e+02  2.44e+02  0.0004379  
Ti  K  1.294312e+03  9.44e+01  0.0006333  
V  K  5.113745e+01  8.30e+01  1.974e-05  
Cr  K  7.286486e+03  1.29e+02  0.002076  
Mn  K  1.322405e+03  1.05e+02  0.0003157  
Fe  K  1.327465e+04  1.61e+02  0.002637  
Co  K  1.283200e+03  1.04e+02  0.0002262  
Ni  K  1.243350e+03  1.51e+02  0.0001885  
Cu  K  1.095333e+03  9.95e+01  0.0001584  
Zn  K  2.119954e+03  1.04e+02  0.0003016  
As  K  8.943955e+02  9.49e+01  0.0001393  
Rb  K  6.352588e+01  5.84e+01  2.213e-05  
Sr  K  4.864415e+01  4.47e+01  2.389e-05  
Y  K  2.854818e-01  1.39e+01  2.462e-07  
Zr  K  3.223605e+05  1.90e+05  0.5177  
Rh  L  6.240336e+04  5.07e+02  0.1457  
Pd  L  2.380098e+01  4.63e+02  3.969e-05  

SOURCE: MK-ISic001803-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.490863e+03  6.31e+01  0.08056  
P  K  8.297283e+02  7.60e+01  0.009984  
S  K  3.232793e+03  9.77e+01  0.01214  
Cl  K  4.717841e+03  2.42e+02  0.008907  
Ar  K  1.495323e+03  2.19e+02  0.00165  
K  K  8.010421e+02  1.05e+02  0.0004409  
Ca  K  6.346901e+05  8.24e+02  0.2749  
Sc  K  1.149629e+03  2.31e+02  0.0007664  
Ti  K  1.587914e+03  9.56e+01  0.0007385  
V  K  9.672191e+01  7.95e+01  3.547e-05  
Cr  K  6.561512e+03  1.24e+02  0.001776  
Mn  K  7.250552e+02  1.03e+02  0.0001642  
Fe  K  8.365844e+03  1.46e+02  0.001575  
Co  K  2.359131e+03  1.16e+02  0.0003939  
Ni  K  1.663167e+02  1.58e+02  2.384e-05  
Cu  K  1.916646e+03  1.02e+02  0.0002618  
Zn  K  1.341230e+03  9.81e+01  0.0001802  
As  K  4.122689e+02  8.85e+01  6.061e-05  
Rb  K  1.884461e+02  5.84e+01  6.191e-05  
Sr  K  4.261534e+00  3.98e+01  1.973e-06  
Y  K  4.348651e+01  1.59e+01  3.537e-05  
Zr  K  1.435989e+05  1.31e+05  0.2174  
Rh  L  6.116478e+04  5.03e+02  0.1482  
Pd  L  1.817387e+03  4.47e+02  0.003141  

SOURCE: MK-ISic001851-a.csv
