SOURCE: ISic000672-tK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  9.056932e+01  3.02e+01  0.1347  
Si  K  1.029513e+02  2.97e+01  0.03946  
P  K  1.018521e+02  3.89e+01  0.0137  
S  K  2.057187e+02  3.41e+01  0.01037  
Cl  K  1.539329e+02  4.15e+01  0.003522  
Ar  K  4.992361e+02  5.40e+01  0.005767  
K  K  8.832817e+02  4.45e+01  0.004807  
Ca  K  1.244369e+05  3.57e+02  0.3511  
Sc  K  4.432434e+02  8.59e+01  0.000749  
Ti  K  1.139985e+02  3.32e+01  0.0001143  
V  K  3.927516e+01  2.17e+01  2.443e-05  
Cr  K  8.726664e+02  3.81e+01  0.0003353  
Mn  K  7.894549e+01  2.22e+01  2.01e-05  
Fe  K  4.989032e+03  7.42e+01  0.0008404  
Co  K  1.120132e+01  2.11e+01  1.344e-06  
Ni  K  3.377390e+01  2.30e+01  4.207e-06  
Cu  K  3.658453e+02  2.60e+01  6.676e-05  
Zn  K  3.030641e+02  2.60e+01  4.744e-05  
Ga  K  6.380172e+00  2.13e+01  2.145e-06  
As  K  2.413680e+02  6.80e+01  7.058e-05  
Rb  K  5.048688e+02  6.97e+01  7.879e-05  
Sr  K  8.786813e+03  1.30e+02  0.001263  
Y  K  4.636980e+02  8.17e+01  6.257e-05  
Zr  K  6.141246e+02  9.64e+01  7.95e-05  
Nb  K  3.778814e+02  8.95e+01  4.795e-05  
Rh  L  8.701929e+01  6.58e+01  0.001213  
Pd  L  6.173116e+02  7.96e+01  0.006754  
Cs  L  3.006535e+01  3.28e+01  4.312e-05  
Ba  L  2.180312e+01  6.30e+01  2.551e-05  
La  L  4.225284e+01  3.23e+01  3.915e-05  
Ce  L  7.098155e+01  4.76e+01  5.239e-05  
Au  L  2.536690e+02  5.21e+01  8.041e-05  
Hg  L  2.825932e+02  5.67e+01  8.334e-05  
Pb  L  1.221805e+03  1.23e+02  0.0003132  
Th  L  1.010066e+03  1.14e+02  0.0001783  

SOURCE: ISic000676-tK-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  8.098251e+01  3.08e+01  0.1186  
Si  K  4.862004e+01  2.95e+01  0.01834  
P  K  5.345903e+01  4.02e+01  0.007072  
S  K  1.059597e+02  3.35e+01  0.005255  
Cl  K  1.321983e+02  4.25e+01  0.002974  
Ar  K  4.569370e+02  5.57e+01  0.005189  
K  K  7.968121e+02  4.45e+01  0.004262  
Ca  K  1.446517e+05  3.85e+02  0.4012  
Sc  K  5.817944e+02  9.48e+01  0.0009663  
Ti  K  1.291748e+02  3.50e+01  0.0001273  
V  K  6.410134e+01  2.25e+01  3.919e-05  
Cr  K  8.950074e+02  3.86e+01  0.000338  
Mn  K  8.536760e+00  2.06e+01  2.137e-06  
Fe  K  3.696166e+03  6.42e+01  0.0006123  
Co  K  7.702337e+01  2.17e+01  9.092e-06  
Ni  K  2.108144e+01  2.38e+01  2.913e-06  
Cu  K  4.230786e+02  2.67e+01  7.723e-05  
Zn  K  2.036213e+02  2.38e+01  3.173e-05  
Ga  K  1.684703e+01  2.32e+01  6.316e-06  
As  K  2.347207e+02  7.06e+01  6.807e-05  
Rb  K  6.958031e+02  7.63e+01  0.0001076  
Sr  K  9.676858e+03  1.40e+02  0.001378  
Y  K  3.607232e+02  8.75e+01  4.82e-05  
Zr  K  7.948005e+02  1.05e+02  0.0001019  
Nb  K  4.589056e+02  9.82e+01  5.765e-05  
Rh  L  5.597283e+01  6.86e+01  0.0007694  
Pd  L  6.703084e+02  8.40e+01  0.007229  
Cs  L  2.134917e+01  3.46e+01  3.012e-05  
Ba  L  4.878529e+01  6.61e+01  5.615e-05  
La  L  2.534437e+00  3.33e+01  2.31e-06  
Ce  L  4.410266e+01  4.99e+01  3.201e-05  
Au  L  2.567178e+02  5.63e+01  8.121e-05  
Hg  L  3.301394e+02  6.08e+01  9.651e-05  
Pb  L  9.457864e+02  1.29e+02  0.0002411  
Th  L  1.049524e+03  1.22e+02  0.0001834  

SOURCE: ISic000677-tK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  7.282529e+00  2.84e+01  0.01079  
Si  K  1.774277e+01  2.83e+01  0.006775  
P  K  2.763364e+01  3.95e+01  0.003702  
S  K  1.030877e+02  3.33e+01  0.005178  
Cl  K  1.176574e+02  4.14e+01  0.002682  
Ar  K  6.076779e+02  5.61e+01  0.006993  
K  K  5.996583e+02  4.15e+01  0.003251  
Ca  K  1.492741e+05  3.93e+02  0.4196  
Sc  K  2.774853e+02  9.19e+01  0.0004671  
Ti  K  2.263872e+00  2.97e+01  2.261e-06  
V  K  2.237890e+01  1.92e+01  1.387e-05  
Cr  K  8.828605e+02  3.79e+01  0.0003379  
Mn  K  4.025089e+00  1.90e+01  1.021e-06  
Fe  K  6.601478e+02  3.06e+01  0.0001108  
Co  K  1.628515e+01  1.53e+01  1.947e-06  
Ni  K  4.427367e+00  2.26e+01  5.608e-07  
Cu  K  2.377166e+02  2.29e+01  4.336e-05  
Zn  K  1.801709e+02  2.27e+01  2.816e-05  
Ga  K  7.032614e+01  2.29e+01  2.411e-05  
As  K  7.754795e+01  6.67e+01  2.262e-05  
Rb  K  2.277126e+02  6.87e+01  3.545e-05  
Sr  K  5.943961e+03  1.20e+02  0.0008524  
Y  K  3.464144e+02  8.18e+01  4.662e-05  
Zr  K  5.324762e+02  9.45e+01  6.875e-05  
Nb  K  2.877583e+02  9.06e+01  3.642e-05  
Rh  L  3.768789e+01  6.68e+01  0.0005236  
Pd  L  5.666007e+02  8.09e+01  0.006178  
Cs  L  4.493877e+00  3.42e+01  6.421e-06  
Ba  L  2.270876e+01  5.90e+01  2.647e-05  
La  L  4.497807e+01  3.28e+01  4.152e-05  
Ce  L  2.429439e+01  4.61e+01  1.786e-05  
Au  L  2.217509e+02  5.36e+01  7.022e-05  
Hg  L  2.787602e+02  5.89e+01  8.201e-05  
Pb  L  5.485406e+02  1.21e+02  0.0001404  
Th  L  5.113050e+02  1.13e+02  9.001e-05  

SOURCE: ISic000677-tK-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  4.872242e+01  2.89e+01  0.07143  
Si  K  2.181608e+01  2.84e+01  0.00824  
P  K  2.456253e+01  4.05e+01  0.003254  
S  K  1.627742e+02  3.45e+01  0.008083  
Cl  K  1.431050e+02  4.24e+01  0.003224  
Ar  K  4.907367e+02  5.64e+01  0.005581  
K  K  7.780771e+02  4.40e+01  0.004168  
Ca  K  1.677809e+05  4.14e+02  0.466  
Sc  K  3.364554e+02  9.67e+01  0.0005596  
Ti  K  9.144006e+01  3.26e+01  9.026e-05  
V  K  3.158009e+01  2.08e+01  1.933e-05  
Cr  K  8.502639e+02  3.75e+01  0.0003216  
Mn  K  1.156062e+02  2.19e+01  2.899e-05  
Fe  K  1.649582e+03  4.43e+01  0.0002737  
Co  K  6.724468e+01  1.80e+01  7.949e-06  
Ni  K  5.020343e+01  2.42e+01  6.844e-06  
Cu  K  5.147984e+02  2.86e+01  9.392e-05  
Zn  K  2.658190e+02  2.48e+01  4.142e-05  
Ga  K  6.034388e+01  2.32e+01  2.234e-05  
As  K  2.895182e+01  6.77e+01  8.399e-06  
Rb  K  5.138455e+02  7.33e+01  7.947e-05  
Sr  K  6.837760e+03  1.25e+02  0.0009741  
Y  K  3.471128e+02  8.42e+01  4.64e-05  
Zr  K  4.588277e+02  9.72e+01  5.884e-05  
Nb  K  1.974242e+02  9.31e+01  2.481e-05  
Rh  L  6.061721e+01  6.83e+01  0.0008341  
