SOURCE: t-0CC-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Y  K  4.077685e+03  1.24e+02  0.0005582  
Zr  K  8.704323e+03  1.59e+02  0.001143  
Rh  K  1.690625e+04  4.30e+03  0.003761  
Rh  L  2.024355e+00  6.88e+01  2.868e-05  
Pd  K  1.295854e+04  6.21e+02  0.003152  
Pd  L  3.849815e+02  8.14e+01  0.004281  
Sn  K  1.623984e+03  1.23e+02  0.0007053  
Ba  L  1.727366e+02  5.62e+01  0.0002056  
Au  L  2.035951e+02  5.98e+01  6.518e-05  
Hg  L  8.129829e+01  6.72e+01  2.431e-05  
Pb  L  1.094894e+03  1.36e+02  0.0002841  

