SOURCE: ISic000309-t-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Pd  K  7.401774e+03  5.46e+02  0.001755  
Pd  L  2.819047e+02  7.04e+01  0.003039  
Sn  K  7.821025e+02  1.01e+02  0.0003309  
Ba  L  5.901973e+01  4.86e+01  6.789e-05  
Au  L  1.841089e+02  5.90e+01  5.823e-05  
Hg  L  7.686104e+02  6.84e+01  0.0002246  
Pb  L  1.088777e+03  1.34e+02  0.0002774  

SOURCE: ISic000368-t-4.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.926500e+03  5.57e+01  0.09613  
Cl  K  6.139391e+01  4.34e+01  0.00139  
Ar  K  2.411984e+02  5.42e+01  0.002756  
K  K  3.475575e+02  3.87e+01  0.001871  
Ca  K  9.829988e+04  3.21e+02  0.2743  
Sc  K  6.817401e+02  9.24e+01  0.001139  
Ti  K  5.187236e+02  4.66e+01  0.0005145  
V  K  9.517416e+01  3.05e+01  5.855e-05  
Cr  K  1.055111e+02  2.35e+01  4.01e-05  
Mn  K  6.119339e+03  8.82e+01  0.001542  
Fe  K  3.352656e+04  1.89e+02  0.005589  
Co  K  4.493091e+00  4.24e+01  5.337e-07  
Ni  K  7.224993e+01  3.09e+01  9.991e-06  
Cu  K  7.456108e+02  3.63e+01  0.0001369  
Zn  K  3.662254e+02  3.53e+01  5.739e-05  
As  K  6.277655e+01  9.53e+01  1.831e-05  
Rb  K  6.720149e+02  8.32e+01  0.0001045  
Sr  K  1.302616e+04  1.55e+02  0.001866  
Y  K  6.360869e+02  9.71e+01  8.55e-05  
Zr  K  9.228687e+02  1.14e+02  0.000119  
Rh  K  4.045745e+03  4.00e+03  0.0008829  
Rh  L  2.469052e+01  7.10e+01  0.0003415  
Pd  K  1.109031e+04  5.85e+02  0.002647  
Pd  L  4.140822e+02  8.54e+01  0.004493  
Sn  K  9.759737e+02  1.08e+02  0.0004156  
Ba  L  9.841273e-01  6.48e+01  1.14e-06  
Au  L  2.392683e+02  6.93e+01  7.612e-05  
Hg  L  5.350153e+03  1.14e+02  0.001573  
Pb  L  3.191801e+03  1.59e+02  0.0008183  

SOURCE: ISic000368-t-5.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  1.000938e+03  4.49e+01  0.05097  
Cl  K  1.250358e+02  4.19e+01  0.002889  
Ar  K  2.115224e+02  4.90e+01  0.002467  
K  K  5.914912e+02  4.13e+01  0.00325  
Ca  K  5.110475e+04  2.34e+02  0.1456  
Sc  K  8.795405e+02  7.89e+01  0.001501  
Ti  K  1.826046e+03  7.06e+01  0.001849  
V  K  2.327399e+02  4.42e+01  0.0001462  
Cr  K  1.100365e+02  3.28e+01  4.269e-05  
Mn  K  3.839653e+04  2.12e+02  0.009874  
Fe  K  1.515303e+05  4.03e+02  0.02578  
Co  K  3.500143e+01  6.99e+01  4.241e-06  
Ni  K  1.548604e+02  2.62e+01  1.98e-05  
Cu  K  1.069567e+03  4.16e+01  0.0001976  
Zn  K  8.227727e+02  5.02e+01  0.0001303  
As  K  8.468744e+02  9.75e+01  0.0002504  
Rb  K  8.033373e+02  8.46e+01  0.0001267  
Sr  K  1.115986e+04  1.47e+02  0.001622  
Y  K  6.166560e+02  9.31e+01  8.411e-05  
Zr  K  1.117895e+03  1.10e+02  0.0001463  
Rh  K  1.468047e+04  3.76e+03  0.003252  
Rh  L  1.455344e+00  6.50e+01  2.049e-05  
Pd  K  8.857748e+03  5.32e+02  0.002146  
Pd  L  3.282574e+02  7.63e+01  0.003628  
Sn  K  6.979467e+02  1.05e+02  0.0003018  
Ba  L  2.956201e+00  8.99e+01  3.493e-06  
Au  L  7.905437e+01  7.54e+01  2.536e-05  
Hg  L  1.732580e+04  1.75e+02  0.005165  
Pb  L  1.864365e+03  1.68e+02  0.0004834  

SOURCE: ISic000376-t-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  3.115640e+03  6.60e+01  0.1577  
Cl  K  1.391168e+02  4.49e+01  0.003195  
Ar  K  2.250200e+02  5.27e+01  0.00261  
K  K  3.862366e+02  3.90e+01  0.00211  
Ca  K  1.069867e+05  3.33e+02  0.303  
Sc  K  7.023950e+02  9.31e+01  0.001192  
Ti  K  2.095101e+02  3.82e+01  0.0002109  
V  K  6.910458e+01  2.56e+01  4.315e-05  
Cr  K  8.149625e+01  1.94e+01  3.143e-05  
Mn  K  1.985295e+02  2.29e+01  5.076e-05  
Fe  K  8.195494e+03  9.44e+01  0.001386  
Co  K  6.138987e+01  2.82e+01  7.394e-06  
Ni  K  1.731671e+01  2.81e+01  2.203e-06  
Cu  K  6.511711e+02  3.28e+01  0.0001196  
Zn  K  5.053894e+02  3.25e+01  7.956e-05  
As  K  1.048168e+00  8.55e+01  3.081e-07  
Rb  K  5.765439e+02  8.33e+01  9.042e-05  
Sr  K  1.011779e+04  1.43e+02  0.001462  
Y  K  6.837384e+02  9.83e+01  9.272e-05  
Zr  K  7.557800e+02  1.13e+02  9.832e-05  
Rh  K  1.588441e+04  4.09e+03  0.003499  
Rh  L  7.196257e-02  7.13e+01  1.007e-06  
Pd  K  9.866809e+03  5.88e+02  0.002377  
Pd  L  4.111237e+02  8.36e+01  0.004517  
Sn  K  1.073960e+03  1.11e+02  0.0004617  
Ba  L  9.734000e+01  5.61e+01  0.0001144  
Au  L  1.596969e+02  6.40e+01  5.094e-05  
Hg  L  6.206978e+02  7.20e+01  0.000184  
Pb  L  1.620368e+03  1.49e+02  0.0004177  

SOURCE: ISic000376-t-2.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  2.139871e+03  5.84e+01  0.1068  
Cl  K  8.230191e+01  4.31e+01  0.001863  
Ar  K  1.482757e+02  4.98e+01  0.001695  
K  K  5.212253e+02  4.14e+01  0.002806  
Ca  K  1.149469e+05  3.45e+02  0.3208  
Sc  K  6.077956e+02  9.32e+01  0.001016  
Ti  K  2.065467e+02  3.60e+01  0.0002049  
V  K  3.486654e+01  2.41e+01  2.145e-05  
Cr  K  8.064839e+01  2.02e+01  3.065e-05  
Mn  K  2.543393e+02  2.61e+01  6.409e-05  
Fe  K  1.097677e+04  1.09e+02  0.00183  
Co  K  1.544959e+02  3.21e+01  1.835e-05  
Ni  K  1.192701e+01  2.51e+01  1.637e-06  
Cu  K  7.432362e+02  3.44e+01  0.0001363  
Zn  K  3.877788e+02  3.13e+01  6.073e-05  
As  K  9.136327e+01  8.58e+01  2.664e-05  
Rb  K  5.596788e+02  8.31e+01  8.7e-05  
Sr  K  8.357645e+03  1.36e+02  0.001197  
Y  K  5.863056e+02  9.70e+01  7.878e-05  
Zr  K  1.017217e+03  1.11e+02  0.0001311  
Rh  K  3.261397e+03  4.02e+03  0.0007115  
Rh  L  1.101361e+01  6.92e+01  0.0001523  
Pd  K  1.298335e+04  5.85e+02  0.003097  
Pd  L  3.343469e+02  8.01e+01  0.003628  
Sn  K  1.100355e+03  1.09e+02  0.0004684  
Ba  L  2.126558e+00  5.07e+01  2.463e-06  
Au  L  2.334787e+02  6.43e+01  7.422e-05  
Hg  L  1.392556e+03  8.02e+01  0.0004093  
Pb  L  1.636410e+03  1.48e+02  0.0004193  

SOURCE: ISic000376-t-3.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  2.171744e+03  5.86e+01  0.1093  
Cl  K  4.859409e+01  4.37e+01  0.00111  
Ar  K  2.038177e+02  5.11e+01  0.00235  
K  K  5.622213e+02  4.21e+01  0.003054  
Ca  K  1.095087e+05  3.37e+02  0.3084  
Sc  K  5.822204e+02  9.19e+01  0.000982  
Ti  K  2.224684e+02  3.90e+01  0.0002227  
V  K  2.738856e+00  2.48e+01  1.7e-06  
Cr  K  5.005388e+01  1.99e+01  1.919e-05  
Mn  K  3.192206e+02  2.82e+01  8.115e-05  
Fe  K  1.473212e+04  1.25e+02  0.002478  
Co  K  4.883410e+01  3.30e+01  5.85e-06  
Ni  K  8.003265e+01  3.07e+01  1.049e-05  
Cu  K  7.230289e+02  3.53e+01  0.0001328  
Zn  K  4.771982e+02  3.41e+01  7.498e-05  
As  K  1.506560e+01  8.74e+01  4.414e-06  
Rb  K  7.454701e+02  8.55e+01  0.0001165  
Sr  K  8.687079e+03  1.38e+02  0.001251  
Y  K  4.427045e+02  9.72e+01  5.982e-05  
Zr  K  1.023240e+03  1.13e+02  0.0001326  
Rh  K  1.124036e+04  4.03e+03  0.002467  
Rh  L  1.427818e+02  7.19e+01  0.001989  
Pd  K  1.270358e+04  5.88e+02  0.003048  
Pd  L  2.554307e+02  8.16e+01  0.002793  
Sn  K  9.062834e+02  1.09e+02  0.0003881  
Ba  L  5.727860e+01  5.69e+01  6.692e-05  
Au  L  1.045658e+02  6.64e+01  3.331e-05  
Hg  L  2.199206e+03  9.04e+01  0.0006497  
