SOURCE: ISic000086-MK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  3.539227e+00  5.24e+01  0.0001943  
P  K  4.054266e-01  8.99e+01  3.731e-06  
S  K  2.443025e+04  1.86e+02  0.06839  
Cl  K  2.129967e+03  2.17e+02  0.003041  
Ar  K  3.982441e+02  2.31e+02  0.000342  
K  K  8.877236e+03  1.54e+02  0.003921  
Ca  K  8.439883e+05  9.40e+02  0.368  
Sc  K  6.326146e+02  2.57e+02  0.0005375  
Ti  K  2.691854e+03  1.04e+02  0.001602  
V  K  4.301354e-01  8.20e+01  2.026e-07  
Cr  K  7.264038e+03  1.26e+02  0.002536  
Mn  K  6.379721e+02  1.01e+02  0.0001883  
Fe  K  5.042864e+04  2.57e+02  0.01246  
Co  K  1.084148e+03  1.14e+02  0.000239  
Ni  K  8.000395e+02  1.36e+02  0.0001554  
Cu  K  4.950989e+02  9.09e+01  9.184e-05  
Zn  K  8.241893e+02  9.26e+01  0.0001507  
As  K  3.075910e+02  8.50e+01  6.18e-05  
Rb  K  7.679922e+01  5.35e+01  3.463e-05  
Sr  K  5.328268e+01  3.89e+01  3.389e-05  
Y  K  1.588544e-01  1.23e+01  1.776e-07  
Zr  K  5.326286e+04  1.59e+05  0.1109  
Rh  L  6.149327e+04  4.83e+02  0.1148  
Pd  L  3.813977e+01  4.60e+02  5.125e-05  

SOURCE: ISic000095-MK-e.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  5.153652e+01  5.31e+01  0.002828  
P  K  2.100874e-01  8.87e+01  1.964e-06  
S  K  3.036191e+04  2.02e+02  0.08918  
Cl  K  1.923316e+03  2.15e+02  0.002878  
Ar  K  3.573890e+02  2.28e+02  0.0003206  
K  K  8.144296e+03  1.50e+02  0.003743  
Ca  K  8.255077e+05  9.28e+02  0.3611  
Sc  K  1.226096e+03  2.42e+02  0.001011  
Ti  K  2.739961e+03  1.03e+02  0.001582  
V  K  8.468244e+01  8.31e+01  3.868e-05  
Cr  K  7.312873e+03  1.26e+02  0.002476  
Mn  K  5.937036e+02  1.01e+02  0.00017  
Fe  K  5.198114e+04  2.62e+02  0.01246  
Co  K  1.033471e+03  1.14e+02  0.0002209  
Ni  K  8.436551e+02  1.37e+02  0.000159  
Cu  K  4.777847e+02  9.04e+01  8.598e-05  
Zn  K  7.533868e+02  9.28e+01  0.0001336  
As  K  5.368310e+02  8.70e+01  0.0001046  
Rb  K  8.865230e+01  5.30e+01  3.876e-05  
Sr  K  8.315408e+01  4.15e+01  5.128e-05  
Y  K  6.017788e-02  1.36e+01  6.522e-08  
Zr  K  4.512293e+04  1.64e+05  0.09108  
Rh  L  6.054896e+04  4.79e+02  0.1181  
Pd  L  2.968697e+01  4.56e+02  4.167e-05  

SOURCE: ISic000095-MK-f.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  8.530771e+01  5.39e+01  0.004649  
P  K  8.213182e+02  9.39e+01  0.007616  
S  K  2.017899e+04  1.75e+02  0.05687  
Cl  K  2.318618e+03  2.26e+02  0.003327  
Ar  K  1.569147e+03  2.33e+02  0.001351  
K  K  5.060962e+03  1.38e+02  0.002233  
Ca  K  9.839232e+05  1.01e+03  0.4279  
