SOURCE: capitellogrigio-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Cl  K  8.619506e+01  4.54e+01  0.001931  
Ar  K  9.961777e+02  6.56e+01  0.01127  
K  K  9.978644e+02  4.76e+01  0.005316  
Ca  K  1.645099e+05  4.10e+02  0.4543  
Sc  K  2.007840e+02  9.05e+01  0.0003321  
Ti  K  1.354272e+02  3.04e+01  0.0001329  
V  K  3.252001e+01  1.74e+01  1.98e-05  
Cr  K  5.802566e+01  1.73e+01  2.182e-05  
Mn  K  8.799633e+01  1.70e+01  2.194e-05  
Fe  K  2.732853e+03  5.48e+01  0.0004508  
Co  K  1.172757e+01  1.57e+01  1.378e-06  
Ni  K  4.634058e+01  2.25e+01  6.27e-06  
Cu  K  2.932711e+02  2.18e+01  5.319e-05  
Zn  K  1.518202e+02  1.90e+01  2.352e-05  
Ga  K  2.456179e+01  1.77e+01  9.024e-06  
As  K  1.283289e+02  6.09e+01  3.701e-05  
Rb  K  2.183842e+02  5.42e+01  3.358e-05  
Sr  K  6.048765e+03  1.06e+02  0.0008568  
Y  K  4.338009e+02  6.75e+01  5.766e-05  
Zr  K  1.395493e+02  7.50e+01  1.779e-05  
Nb  K  2.527524e+02  7.32e+01  3.159e-05  
Rh  L  1.755859e+02  7.80e+01  0.002402  
Pd  L  4.867657e+02  9.37e+01  0.005225  
Cs  L  5.878605e+00  3.02e+01  8.257e-06  
Ba  L  1.235024e+02  5.24e+01  0.0001415  
La  L  6.831342e+00  2.94e+01  6.199e-06  
Ce  L  1.140013e+01  3.58e+01  8.24e-06  
Au  L  3.670441e+02  4.55e+01  0.0001154  
Hg  L  2.014451e+02  4.57e+01  5.857e-05  
Pb  L  1.388800e+03  1.05e+02  0.000352  
Th  L  6.180299e+02  9.07e+01  0.0001075  

SOURCE: ISic001246-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  3.588314e+01  3.54e+01  0.0555  
Si  K  6.301184e+01  3.60e+01  0.02514  
P  K  9.796899e+01  5.15e+01  0.01373  
S  K  1.041056e+03  5.25e+01  0.05474  
Cl  K  2.713751e+02  5.42e+01  0.006477  
Ar  K  9.041720e+02  7.06e+01  0.0109  
K  K  1.520510e+03  5.83e+01  0.008638  
Ca  K  2.677944e+05  5.23e+02  0.7888  
Sc  K  7.125258e+01  1.16e+02  0.0001257  
Ti  K  2.503731e+02  3.76e+01  0.0002621  
V  K  9.017023e+00  2.32e+01  5.852e-06  
Cr  K  4.008080e+01  2.00e+01  1.606e-05  
Mn  K  2.327377e+02  2.34e+01  6.181e-05  
Fe  K  6.341230e+03  8.30e+01  0.001113  
Co  K  6.681493e+01  2.39e+01  8.343e-06  
Ni  K  6.356622e+01  2.70e+01  6.749e-06  
Cu  K  3.597045e+02  2.73e+01  6.563e-05  
Zn  K  8.225173e+02  3.65e+01  0.0001307  
Ga  K  3.527781e+01  2.50e+01  9.115e-06  
As  K  3.604809e+02  9.37e+01  0.0001087  
Rb  K  2.527234e+02  7.09e+01  4.074e-05  
Sr  K  1.719905e+04  1.67e+02  0.002555  
Y  K  7.220028e+02  8.93e+01  0.0001007  
Zr  K  5.758961e+02  1.08e+02  7.709e-05  
Nb  K  2.222777e+02  9.47e+01  2.917e-05  
Rh  L  2.889410e+01  8.71e+01  0.0004187  
Pd  L  9.408844e+02  1.04e+02  0.01071  
Cs  L  1.028168e+01  3.66e+01  1.537e-05  
Ba  L  1.837841e+01  6.55e+01  2.242e-05  
La  L  4.213776e+01  3.72e+01  4.07e-05  
Ce  L  1.329339e+02  4.62e+01  0.0001023  
Au  L  2.469026e+02  5.57e+01  7.91e-05  
Hg  L  1.736489e+02  5.86e+01  5.282e-05  
Pb  L  4.619794e+03  1.56e+02  0.00121  
Th  L  5.971270e+02  1.18e+02  0.0001089  

SOURCE: ISic001247-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Al  K  9.250981e+01  3.53e+01  0.1438  
Si  K  5.917687e+01  3.54e+01  0.02375  
P  K  9.926260e+00  4.87e+01  0.001399  
S  K  7.278565e+02  4.90e+01  0.03851  
Cl  K  2.550068e+02  5.42e+01  0.006125  
Ar  K  9.617720e+02  7.14e+01  0.01167  
K  K  1.472457e+03  5.77e+01  0.008419  
Ca  K  2.479383e+05  5.03e+02  0.7351  
Sc  K  6.215269e+01  1.13e+02  0.0001103  
Ti  K  2.615670e+02  3.70e+01  0.0002755  
V  K  5.545057e+00  2.35e+01  3.621e-06  
Cr  K  5.933559e+01  1.98e+01  2.392e-05  
Mn  K  2.181195e+02  2.30e+01  5.827e-05  
Fe  K  4.934378e+03  7.39e+01  0.0008709  
Co  K  2.965235e+01  2.21e+01  3.721e-06  
Ni  K  4.397847e+01  2.58e+01  4.429e-06  
Cu  K  4.143058e+02  2.76e+01  7.463e-05  
Zn  K  1.410242e+03  4.40e+01  0.0002233  
Ga  K  2.134368e+01  2.33e+01  4.891e-06  
As  K  7.755765e+02  8.47e+01  0.0002349  
Rb  K  3.263036e+02  7.03e+01  5.289e-05  
Sr  K  1.506849e+04  1.59e+02  0.002251  
