SOURCE: ISic000003-MK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Zr  K  1.160181e+05  1.52e+05  0.2306  
Rh  L  6.435098e+04  5.22e+02  0.1189  
Pd  L  1.032380e+03  4.84e+02  0.001371  

SOURCE: ISic000043-MK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  2.242811e+03  7.52e+01  0.1248  
P  K  1.049464e+03  1.02e+02  0.01248  
S  K  5.729824e+03  1.23e+02  0.02113  
Cl  K  3.502038e+03  2.40e+02  0.006508  
Ar  K  1.064148e+03  2.35e+02  0.001161  
K  K  2.432866e+03  1.30e+02  0.00133  
Ca  K  1.230980e+06  1.13e+03  0.5496  
Sc  K  1.401169e+03  2.90e+02  0.001012  
Ti  K  1.751729e+03  9.74e+01  0.0008832  
V  K  1.394954e+02  8.13e+01  5.549e-05  
Cr  K  6.721727e+03  1.23e+02  0.001973  
Mn  K  1.308426e+03  1.03e+02  0.0003215  
Fe  K  1.429176e+04  1.63e+02  0.002921  
Co  K  7.691232e+02  1.03e+02  0.0001395  
Ni  K  1.013407e+03  1.48e+02  0.0001578  
Cu  K  3.830865e+02  9.06e+01  5.687e-05  
Zn  K  1.687553e+03  9.89e+01  0.0002465  
As  K  3.052621e+02  8.71e+01  4.882e-05  
Rb  K  1.488347e+02  5.37e+01  5.322e-05  
Sr  K  2.668780e+01  4.15e+01  1.345e-05  
Y  K  2.596029e+01  1.39e+01  2.298e-05  
Zr  K  1.459905e+05  1.73e+05  0.2407  
Rh  L  6.171570e+04  5.03e+02  0.1476  
Pd  L  8.638278e+02  4.74e+02  0.001476  

SOURCE: ISic000043-MK-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  2.145067e+03  7.13e+01  0.117  
P  K  8.166400e-01  8.67e+01  1.016e-05  
S  K  4.264800e+03  1.08e+02  0.0161  
Cl  K  3.850523e+03  2.44e+02  0.0073  
Ar  K  2.407328e+03  2.34e+02  0.002666  
K  K  8.479661e+02  1.13e+02  0.0004682  
Ca  K  8.158749e+05  9.24e+02  0.3549  
Sc  K  3.630392e+01  2.47e+02  2.437e-05  
Ti  K  1.314647e+03  9.25e+01  0.0006156  
V  K  3.014412e+00  7.70e+01  1.113e-06  
Cr  K  7.075944e+03  1.24e+02  0.001927  
Mn  K  8.628063e+02  9.70e+01  0.0001966  
Fe  K  1.124329e+04  1.49e+02  0.00213  
Co  K  6.077663e+02  9.57e+01  0.0001021  
Ni  K  6.738106e+02  1.31e+02  9.718e-05  
Cu  K  2.617860e+02  8.40e+01  3.599e-05  
Zn  K  1.496187e+03  9.19e+01  0.0002024  
As  K  4.162012e+02  7.91e+01  6.157e-05  
Rb  K  1.359308e+02  4.92e+01  4.494e-05  
Sr  K  3.707126e+01  3.81e+01  1.728e-05  
Y  K  8.818879e-01  1.38e+01  7.218e-07  
Zr  K  1.823433e+04  1.57e+05  0.02778  
Rh  L  6.331171e+04  5.09e+02  0.154  
Pd  L  1.828258e+01  4.67e+02  3.171e-05  

SOURCE: ISic000043-MK-c.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  2.081480e+03  7.14e+01  0.1139  
P  K  7.950795e+02  8.23e+01  0.01001  
S  K  1.246740e+04  1.44e+02  0.04874  
Cl  K  2.934876e+03  2.25e+02  0.005759  
Ar  K  1.802389e+03  2.28e+02  0.002061  
K  K  1.954515e+03  1.16e+02  0.001111  
Ca  K  7.290324e+05  8.73e+02  0.3179  
Sc  K  5.365390e+02  2.33e+02  0.0003455  
Ti  K  2.425726e+03  1.01e+02  0.001089  
V  K  8.581251e+00  8.26e+01  3.037e-06  
Cr  K  7.335677e+03  1.26e+02  0.001916  
Mn  K  1.033999e+03  1.02e+02  0.0002265  
Fe  K  2.762693e+04  2.06e+02  0.005038  
Co  K  7.168145e+02  1.05e+02  0.000116  
Ni  K  8.290580e+02  1.34e+02  0.000116  
Cu  K  5.016389e+02  8.88e+01  6.692e-05  
Zn  K  1.599924e+03  9.65e+01  0.00021  
As  K  3.768172e+02  8.18e+01  5.409e-05  
Rb  K  2.557317e+02  5.03e+01  8.204e-05  
Sr  K  5.684756e+01  3.76e+01  2.571e-05  
Y  K  5.937378e+01  1.26e+01  4.715e-05  
Zr  K  5.186274e+05  1.57e+05  0.7669  
Rh  L  6.407815e+04  4.90e+02  0.161  
Pd  L  2.813237e+03  4.59e+02  0.005038  

SOURCE: ISic000043-MK-d.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.798276e+03  7.29e+01  0.09916  
P  K  8.488423e+02  8.61e+01  0.01053  
S  K  3.948836e+04  2.24e+02  0.1486  
Cl  K  3.286647e+03  2.23e+02  0.006218  
Ar  K  3.763545e+02  2.24e+02  0.0004165  
K  K  3.842420e+03  1.26e+02  0.002124  
Ca  K  7.124567e+05  8.64e+02  0.3117  
Sc  K  9.796315e+02  2.32e+02  0.0006579  
Ti  K  2.668457e+03  1.04e+02  0.001251  
V  K  6.497418e+01  8.52e+01  2.402e-05  
Cr  K  7.102723e+03  1.27e+02  0.00194  
Mn  K  8.444116e+02  1.05e+02  0.0001939  
Fe  K  4.025696e+04  2.37e+02  0.007708  
Co  K  7.693392e+02  1.11e+02  0.0001309  
Ni  K  5.515271e+02  1.37e+02  8.17e-05  
Cu  K  5.588348e+02  9.32e+01  7.894e-05  
Zn  K  6.874215e+03  1.28e+02  0.0009556  
As  K  3.826859e+02  8.68e+01  5.825e-05  
Rb  K  1.970545e+02  5.48e+01  6.709e-05  
Sr  K  5.367006e+01  4.06e+01  2.576e-05  
Y  K  4.984773e+01  1.30e+01  4.203e-05  
Zr  K  3.618533e+05  1.76e+05  0.5681  
Rh  L  6.257656e+04  4.86e+02  0.152  
Pd  L  2.086974e+03  4.55e+02  0.003617  

SOURCE: ISic000043-MK-e.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
