SOURCE: ISic000086-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Rb  K  4.718661e+02  7.04e+01  7.236e-05  
Sr  K  1.214484e+04  1.43e+02  0.001715  
Y  K  5.069582e+02  8.43e+01  6.718e-05  
Zr  K  7.857273e+02  1.02e+02  9.987e-05  
Rh  K  1.307525e+04  3.57e+03  0.002812  
Rh  L  3.696839e+00  7.62e+01  5.026e-05  
Pd  K  8.493920e+03  5.14e+02  0.001998  
Pd  L  6.702050e+02  8.90e+01  0.007147  
Sn  K  1.311158e+03  9.94e+01  0.0005502  
Ba  L  8.299666e+01  4.39e+01  9.431e-05  
Au  L  2.133198e+02  5.26e+01  6.72e-05  
Hg  L  4.083470e+02  5.90e+01  0.0001185  
Pb  L  2.144910e+03  1.31e+02  0.0005434  

SOURCE: ISic000095-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  2.671286e+03  6.32e+01  0.1331  
Cl  K  1.711116e+02  4.37e+01  0.003869  
Ar  K  6.799758e+02  5.82e+01  0.007761  
K  K  1.100401e+03  4.96e+01  0.005916  
Ca  K  1.585905e+05  4.03e+02  0.4421  
Sc  K  2.143993e+02  9.46e+01  0.0003579  
Ti  K  1.378939e+02  3.16e+01  0.0001366  
V  K  4.014489e+01  2.26e+01  2.467e-05  
Cr  K  5.239865e+01  1.78e+01  1.989e-05  
Mn  K  2.921326e+02  2.53e+01  7.351e-05  
Fe  K  6.966060e+03  8.73e+01  0.00116  
Co  K  1.615615e+00  2.41e+01  1.916e-07  
Ni  K  7.621988e+00  2.51e+01  1.015e-06  
Cu  K  8.208507e+02  3.49e+01  0.0001497  
Zn  K  4.807051e+02  3.02e+01  7.497e-05  
As  K  1.219317e+01  7.66e+01  3.543e-06  
Rb  K  5.214894e+02  7.22e+01  8.081e-05  
Sr  K  7.787831e+03  1.25e+02  0.001112  
Y  K  6.489127e+02  8.70e+01  8.692e-05  
Zr  K  7.973463e+02  9.97e+01  0.0001025  
Rh  K  1.572979e+04  3.72e+03  0.003422  
Rh  L  1.856146e+01  6.93e+01  0.0002562  
Pd  K  1.013877e+04  5.38e+02  0.002412  
Pd  L  5.640322e+02  8.36e+01  0.006108  
Sn  K  1.227860e+03  1.02e+02  0.0005212  
Ba  L  1.015431e+02  4.80e+01  0.0001174  
Au  L  1.240401e+02  5.29e+01  3.924e-05  
Hg  L  2.397665e+02  5.78e+01  7.024e-05  
Pb  L  1.971122e+03  1.31e+02  0.000503  

SOURCE: ISic000095-t-b.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  2.997213e+03  6.57e+01  0.1511  
Cl  K  1.808321e+02  4.36e+01  0.004136  
Ar  K  7.338500e+02  5.76e+01  0.008476  
K  K  1.173505e+03  4.98e+01  0.006385  
Ca  K  1.479442e+05  3.89e+02  0.4174  
Sc  K  1.878205e+02  8.94e+01  0.0003173  
Ti  K  2.622242e+02  3.34e+01  0.0002629  
V  K  2.185700e+01  2.14e+01  1.359e-05  
Cr  K  7.465936e+01  1.83e+01  2.868e-05  
Mn  K  2.342904e+02  2.35e+01  5.966e-05  
Fe  K  8.468710e+03  9.54e+01  0.001426  
Co  K  9.764222e+01  2.71e+01  1.171e-05  
Ni  K  4.394766e+01  2.44e+01  5.477e-06  
Cu  K  4.848145e+02  2.83e+01  8.846e-05  
Zn  K  4.044014e+02  2.82e+01  6.329e-05  
