ISic,As,Au,Ba,Ca,Co,Cr,Cu,Fe,Hg,K,Mn,Ni,Pb,Rb,Sr,Ti,V,Y,Zn,Zr,SiO2,TiO2,Fe2O3,MnO,CaO,K2O
ISic001831,,,,,,,,,,,,,,,,,,,,,0.4963981702435146,0.0001667093227944724,0.002435698312666863,0.0001367394031587475,0.49892826283233427,0.0019344198855309152
ISic001831,,,,,,,,,,,,,,,,,,,,,0.3290278115627746,0.00019524575044688755,0.0030882049556137706,8.404961392964822e-05,0.6654732110020649,0.0021314771151701353
ISic001831,,,,,,,,,,,,,,,,,,,,,0.21617067005333587,0.00021798357927786766,0.002847731802435554,0.0001956267257762707,0.7776975091847881,0.0028704786543862727
ISic001831,,,,,,,,,,,,,,,,,,,,,0.1621983572376802,0.0003231699493069603,0.005986654504280942,0.0002010191485215329,0.8286692271009454,0.0026215720592650577
ISic001831,,,,,,,,,,,,,,,,,,,,,0.5674925548106455,0.00011078804658195369,0.0026214698309255063,5.6381018051009114e-05,0.42756880098787836,0.0021500053059175643
ISic001831,,,,,,,,,,,,,,,,,,,,,0.23115849805955793,0.00028476276399334036,0.004889559207776883,0.00020733031417712522,0.7598693616426031,0.0035904880118915973
ISic001837,,,,,,,,,,,,,,,,,,,,,0.19896950093937754,0.0002998019875398439,0.0020811086462262187,9.528925695998632e-05,0.79653512258831,0.0020191765815863218
ISic001837,,,,,,,,,,,,,,,,,,,,,0.26931759357343243,0.0006839282014795204,0.0022168496131063,0.00014065798721120523,0.7254411360305664,0.0021998345942041662
ISic001837,,,,,,,,,,,,,,,,,,,,,0.46707231910277974,0.00026725924245464354,0.0015278067315034765,0.00010129113638758321,0.5290659472253346,0.0019653765615398728
ISic001838,,,,,,,,,,,,,,,,,,,,,0.5789513181701975,0.00015493544470212816,0.005271407289751986,0.00016859516518789652,0.41293248511213754,0.002521258818022886
ISic001838,,,,,,,,,,,,,,,,,,,,,0.21952753592480778,0.0004145902419945844,0.008776286728862166,0.00031439429053291154,0.7671856921203309,0.003781500693471612
ISic001838,,,,,,,,,,,,,,,,,,,,,0.7202869265059908,0.000322061002737283,0.009940680962752838,0.00013162015204236908,0.2670530615783052,0.0022656497981714836
ISic001838,,,,,,,,,,,,,,,,,,,,,0.7145938442369375,0.0001541233045477167,0.005289260564909516,4.971100497568147e-05,0.27838534083851457,0.0015277200501150976
ISic001838,,,,,,,,,,,,,,,,,,,,,0.719602699884722,0.00016379420378131667,0.005162617575893194,9.876350148015493e-05,0.27330524184669225,0.0016668829874309417
ISic001838,,,,,,,,,,,,,,,,,,,,,0.7619618739355559,0.00018125106419669703,0.005581468569543625,9.941243056256531e-05,0.23074679975713958,0.001429194243001521
ISic001839,,,,,,,,,,,,,,,,,,,,,0.12818764511749778,0.0006051341797227203,0.0051759416859701425,0.00028374239903194195,0.8619186019927896,0.0038289346249879837
ISic001839,,,,,,,,,,,,,,,,,,,,,0.549847520935949,6.201977900814917e-05,0.005018762040161233,0.00016652966148922383,0.4428976152802161,0.002007552303176167
ISic001839,,,,,,,,,,,,,,,,,,,,,0.42845325836753106,0.0003059491700927812,0.006586783353829657,0.00017931372835930783,0.5616265702138116,0.0028481251663755374
ISic001839,,,,,,,,,,,,,,,,,,,,,0.6019685771725316,0.00044525313964732474,0.011315875947679879,0.0001535626779457656,0.38320309098381716,0.0029136400783783866
ISic001841,,,,,,,,,,,,,,,,,,,,,0.5261568909329556,0.00019574766253887548,0.0011648661065055464,0.0001142412492647818,0.47044545989099856,0.0019227941577366118
ISic001841,,,,,,,,,,,,,,,,,,,,,0.5868516490248861,8.957098358329117e-05,0.0018464823768103546,9.630576695147789e-05,0.4090849101681151,0.002031081679653628
ISic001841,,,,,,,,,,,,,,,,,,,,,0.5278109605778117,0.00014768132678690476,0.001779419431554702,0.00013683497211935562,0.46838247141460376,0.0017426322771236192
ISic001842,,,,,,,,,,,,,,,,,,,,,0.656407845985641,0.00020244258660844273,0.0033943602850911065,0.00012586005275668942,0.33829587517773235,0.0015736159121703213
ISic001845,,,,,,,,,,,,,,,,,,,,,0.3506880723774191,0.0001465972487163422,0.00363995040060847,0.00017548518092530717,0.6431735196686464,0.0021763751236842438
ISic001845,,,,,,,,,,,,,,,,,,,,,0.5647115987586853,0.00010661997976866631,0.0012746598704488534,0.00011788672327628785,0.43239928117493576,0.0013899534928851116
ISic001845,,,,,,,,,,,,,,,,,,,,,0.5287498501235883,0.00018300671817007844,0.0025301063831334046,0.00015689878634214747,0.4666627217230886,0.0017174162656772916
ISic001846,,,,,,,,,,,,,,,,,,,,,0.45326047791588747,6.570065067803299e-05,0.0015342679114481415,0.00014307195195211147,0.5429259906959585,0.0020704908740757505
ISic001846,,,,,,,,,,,,,,,,,,,,,0.08649294524478936,0.00024181514480264688,0.0032389301971381427,0.00029040412414973354,0.906504750452458,0.0032311548366621475
ISic001846,,,,,,,,,,,,,,,,,,,,,0.28817895786913084,0.00017103328528398254,0.00240392070469904,0.00018088332238268517,0.7066680932956515,0.0023971115228519023
ISic001847,,,,,,,,,,,,,,,,,,,,,0.36621191991034957,0.00021559934638336548,0.0042712696995146245,0.00013360824301051743,0.6263422770926336,0.0028253257081083203
ISic001847,,,,,,,,,,,,,,,,,,,,,0.5681935736753001,0.00011980041812669716,0.0025825254860747703,0.00011136249622049954,0.42731242873953273,0.0016803091847451363
ISic001847,,,,,,,,,,,,,,,,,,,,,0.3954207008903199,0.00023301517452142784,0.00302843482896008,0.00022207562175112285,0.5989583343680702,0.002137439116377202
ISic001847,,,,,,,,,,,,,,,,,,,,,0.7112639847861258,7.69606128327908e-05,0.002225849271268895,0.00014504544220567104,0.2850539335597471,0.0012342263278196314
ISic002750,,,,,,,,,,,,,,,,,,,,,0.721292441065186,0.0002701575569416697,0.005787046082243317,7.64975941971684e-05,0.27002333703620685,0.0025505206652250024
ISic002750,,,,,,,,,,,,,,,,,,,,,0.22111373056608183,0.0005235336856407787,0.012512685252096431,0.0002539409916405075,0.7618477093395013,0.00374840016503913
ISic002750,,,,,,,,,,,,,,,,,,,,,0.5962796208915938,0.0002864785392503441,0.007641917811022378,0.00023728416036277608,0.3923682541262866,0.0031864444714841023
ISic002990,,,,,,,,,,,,,,,,,,,,,0.7806534716236931,0.0001808412914552222,0.006428676230315666,0.00016656508254710715,0.21090341915680283,0.0016670266151859365
ISic002990,,,,,,,,,,,,,,,,,,,,,0.5870948657328452,0.00025995825143181907,0.005865131284259145,0.00011453039815343428,0.4044583020824425,0.002207212250867886
ISic002990,,,,,,,,,,,,,,,,,,,,,0.4606481761325212,0.00032651545928022983,0.008224583585786677,0.0002466845426045355,0.5276626242808375,0.0028914159989697655
ISic002991,,,,,,,,,,,,,,,,,,,,,0.7722525659811399,0.0002962502126834125,0.006239199077779949,0.00015514601342390836,0.21934315569347645,0.0017136830214963335
ISic002991,,,,,,,,,,,,,,,,,,,,,0.7031331007731074,9.368511501874028e-05,0.0027549852352282294,5.946728621034184e-05,0.2923465622979799,0.0016121992924553893
ISic002991,,,,,,,,,,,,,,,,,,,,,0.6503560841823706,0.000191959449274979,0.005962020111257961,0.0001438789754518849,0.3413274677805969,0.0020185895010477817
ISic003202,,,,,,,,,,,,,,,,,,,,,0.6142414607056195,0.00022796081683683302,0.0030029870839307906,8.702208745379702e-05,0.3808771681730745,0.0015634011330845593
ISic003202,,,,,,,,,,,,,,,,,,,,,0.32463539242170353,0.0003763816137838638,0.006098223155398928,0.00016867309989014188,0.6657985237564524,0.0029228059527710614
ISic003202,,,,,,,,,,,,,,,,,,,,,0.6417133477771434,0.0001851106599271728,0.00231808830731074,7.765979693855552e-05,0.35413452585192284,0.0015712676067572572
ISic003202,,,,,,,,,,,,,,,,,,,,,0.4529549047516217,0.0003557680952229871,0.013767168628429366,0.00021460807172965946,0.5300405713231048,0.0026669791298915995
ISic003203,,,,,,,,,,,,,,,,,,,,,0.2949900464155273,0.00032014562341795493,0.0016598324351967944,0.0003076257964906293,0.7003197997064596,0.002402550022907669
ISic003203,,,,,,,,,,,,,,,,,,,,,0.3062256671813964,0.000143248157816051,0.0016687617371136398,0.00020576228400671963,0.6897882043428769,0.0019683562967904218
ISic003203,,,,,,,,,,,,,,,,,,,,,0.45359367403319684,0.0001820725902093867,0.0017748812619865905,0.0001311446844627771,0.5423344011227481,0.001983826307396344
ISic003398,,,,,,,,,,,,,,,,,,,,,0.5255205602323579,0.00038484081201849645,0.017216721303057025,0.00028216313891515454,0.4524707760547518,0.004124938458899416
ISic003398,,,,,,,,,,,,,,,,,,,,,0.6570018425913825,0.00039087232895329506,0.018974372087041277,0.00025077835316987855,0.31885021427690846,0.004531920362544633
ISic003398,,,,,,,,,,,,,,,,,,,,,0.9114019158573987,0.00015206735482906815,0.005370726265756692,8.841468484449219e-05,0.08089171649228265,0.002095159344888293
ISic003398,,,,,,,,,,,,,,,,,,,,,0.7021115594882225,0.0002001634030071959,0.013887110495315862,0.0001911206490224195,0.28041878573010365,0.003191260234328409
ISic003398,,,,,,,,,,,,,,,,,,,,,0.9415530720702313,0.00011634237944709982,0.004224875815470334,5.927385337608088e-05,0.052867185783052544,0.0011792500984225847
ISic003398,,,,,,,,,,,,,,,,,,,,,0.9588302156779516,0.00014678148232816137,0.00331117949750159,4.588103905916443e-05,0.03674439985403954,0.000921542449120009
ISic003398,,,,,,,,,,,,,,,,,,,,,0.5654864007057657,0.0003981498595265909,0.011981910735860147,0.00020160769889108435,0.4181667126137498,0.0037652183862064747
ISic003398,,,,,,,,,,,,,,,,,,,,,0.6455877410275376,0.00031203947563074937,0.006508918402109004,0.0001657390959060825,0.3444520833734467,0.002973478625369941
ISic003398,,,,,,,,,,,,,,,,,,,,,0.6935966607460223,0.00032457671892723483,0.01683561819037545,0.00022592129551994596,0.28549930783010385,0.003517915219051207
ISic003398,,,,,,,,,,,,,,,,,,,,,0.6821704981300583,0.0004397117753501483,0.02020497039620119,0.00016705661017080042,0.29313366802748814,0.003884095060731336
ISic003398,,,,,,,,,,,,,,,,,,,,,0.7834433876146637,0.00017440392381999845,0.14509752087228125,0.00017860180075648978,0.06914902165508828,0.0019570641333903956
ISic003398,,,,,,,,,,,,,,,,,,,,,0.6400473207272835,0.0003972161000301262,0.02129517403138293,0.0001864412556283986,0.33422550099701026,0.003848346888664743
ISic004502,,,,,,,,,,,,,,,,,,,,,0.4646515256255495,0.00029958224714648845,0.0012193851427727148,5.967835918186844e-05,0.5321109137374345,0.0016589148879149454
ISic004502,,,,,,,,,,,,,,,,,,,,,0.5232506806441246,0.00016907258510898818,0.001632778977768292,4.230481537360607e-05,0.4733470841738635,0.001558078803760777
ISic004502,,,,,,,,,,,,,,,,,,,,,0.2235340387045672,0.0002073394966144585,0.0028324438627104266,8.80130198439324e-05,0.7708118817403993,0.0025262831758648243
ISic004503,,,,,,,,,,,,,,,,,,,,,0.39895885633270844,7.746804530017766e-05,0.000993437067086649,0.0001449681890069465,0.5980321518165997,0.0017931185492981248
ISic004503,,,,,,,,,,,,,,,,,,,,,0.2806609323987006,0.00021422582967103534,0.001685612418077669,0.0001393073134364274,0.7148601176603394,0.0024398043797747987
ISic004503,,,,,,,,,,,,,,,,,,,,,0.5995287224519197,9.651198510811376e-05,0.0011822442743990177,5.088506864056671e-05,0.397810650440343,0.0013309857795895759
ISicX04503,,,,,,,,,,,,,,,,,,,,,0.3589780114540669,0.00028884255750217,0.0020620652778630985,0.00019184879617854635,0.6362427209620531,0.002236510952336163
ISicX04503,,,,,,,,,,,,,,,,,,,,,0.4275569886786287,0.00019361098324443141,0.002131184225335712,0.0001323305638712912,0.5682277096019869,0.001758175946932896
ISicX04503,,,,,,,,,,,,,,,,,,,,,0.45420620588284893,6.657381524761272e-05,0.0026375937147461574,0.00012017184812199201,0.5408972958527924,0.00207215888624301
t0-0CC-1,,,,,,,,,,,,,,,,,,,,,0.9908375964494872,4.0873010211277265e-05,0.0049612447584804495,2.8008102756541923e-05,0.00041349848531308024,0.0037187791937513793
t0-0CC-2,,,,,,,,,,,,,,,,,,,,,0.9908933596026405,3.66322962578723e-05,0.004877643993784773,2.558262502437063e-05,0.0003733647914931719,0.003793416690799183
t0-0CC-3,,,,,,,,,,,,,,,,,,,,,0.9898850318607283,4.1477586251860625e-05,0.005492990080725592,3.694145884142873e-05,0.0004555554369378464,0.004088003576514976
t0-10CC-1,,,,,,,,,,,,,,,,,,,,,0.9862427270878844,4.1943802755720134e-05,0.005339268062097614,3.0136281737110825e-05,0.004407904111922131,0.003938020653603044
t0-10CC-2,,,,,,,,,,,,,,,,,,,,,0.9857524263702175,4.301614601853265e-05,0.00549346498769492,3.047054338285118e-05,0.004527936546749925,0.004152685405936343
t0-10CC-3,,,,,,,,,,,,,,,,,,,,,0.9838448670636422,4.051710814868982e-05,0.0063568890512049345,3.52082904790325e-05,0.005155003469812996,0.004567515016712018
t0-20CC-1,,,,,,,,,,,,,,,,,,,,,0.9805702830869517,4.5010817512209435e-05,0.0056629884653407155,3.162033442406935e-05,0.009344447374762822,0.004345649921008317
t0-20CC-2,,,,,,,,,,,,,,,,,,,,,0.9798470602385682,5.1081373678456275e-05,0.005875141130323776,4.001447870598315e-05,0.009788215994581856,0.004398486784141838
t0-20CC-3,,,,,,,,,,,,,,,,,,,,,0.9816689245991775,3.687550937424321e-05,0.005439588607162027,3.410395336435089e-05,0.008851967160223979,0.003968540170697905
t0-30CC-1,,,,,,,,,,,,,,,,,,,,,0.9748300235192724,3.9916416244120215e-05,0.005815202653323575,4.014064453073719e-05,0.014890104614106312,0.004384612152522985
t0-30CC-2,,,,,,,,,,,,,,,,,,,,,0.9755722691145451,4.1506246694913966e-05,0.005630589530089641,2.7307092407381238e-05,0.01445185411654747,0.004276473899715506
